Partner,Type,Destination,Hotel/Vessel,Room/Cabin name,Room/Cabin description (with html),Room/Cabin Description,Image,Size,Bed Configurations,Bathroom Type,Bath,Balcony,Log Burner/Fireplace,Ability to add an extra bed,Tea/Coffee Making Facilities,Fridge/Mini Bar,Private Jacuzzi/Hot Tub,WiFi in Room,TV,Sound System,Private Lounge Area,Private Dining Area,Room/Cabin Description,Hairdryer,Do they use renewable energy? ,Aircon
,Cabin ,Antarctica,Silver Cloud,Vista Suite,"<ul><li style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty,/*!*/ /*!*/); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">Cabin size: 240ft²&nbsp;(22m²)</li><li>Large panoramic window</li><li>Twin or queen-sized beds</li><li>Sitting area</li><li>Private ensuite facilities with hair dryer</li><li>Writing desk, flat screen TV, personal safe</li></ul>↵","Cabin size: 240ft² (22m²)Large panoramic windowTwin or queen-sized bedsSitting areaPrivate ensuite facilities with hair dryerWriting desk, flat screen TV, personal safe↵",https://imgix.swoop-antarctica.com/SSEA_4_SSEA_RTD_VISTA.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,Silver Cloud,Medallion Suite,"<ul><li style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty,/*!*/ /*!*/); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">Cabin size: 436ft²&nbsp;(40.4m²)</li><li>Large glass door connecting to 92ft² (8m²) veranda with patio furniture</li><li>Capacity for three guests</li><li>Twin or queen-sized beds</li><li>Living room with sitting area featuring a convertible sofa to accommodate an additional guest</li><li>Separate dining area</li><li>Private ensuite facilities with hair dryer</li><li>Writing desk, flat screen TV, Bang &amp; Olufsen audio system, coffee machine, personal safe</li></ul>↵","Cabin size: 436ft² (40.4m²)Large glass door connecting to 92ft² (8m²) veranda with patio furnitureCapacity for three guestsTwin or queen-sized bedsLiving room with sitting area featuring a convertible sofa to accommodate an additional guestSeparate dining areaPrivate ensuite facilities with hair dryerWriting desk, flat screen TV, Bang & Olufsen audio system, coffee machine, personal safe↵",https://imgix.swoop-antarctica.com/SSEA_3_SSEA_RTD_SILVER-CLOUD_MEDALLION-SUITE.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,Silver Cloud,Deluxe Veranda Suite,"<ul><li style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty,/*!*/ /*!*/); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">Cabin size: 246ft²&nbsp;(22.5m²)</li><li>Large glass door connecting to 49ft² (4.5m²) veranda with patio furniture</li><li>Twin or queen-sized beds</li><li>Sitting area</li><li>Private ensuite facilities with hair dryer</li><li>Writing desk, flat screen TV, personal safe</li><li>A more centrally located position within the ship than the otherwise identical Veranda Suite</li></ul>↵","Cabin size: 246ft² (22.5m²)Large glass door connecting to 49ft² (4.5m²) veranda with patio furnitureTwin or queen-sized bedsSitting areaPrivate ensuite facilities with hair dryerWriting desk, flat screen TV, personal safeA more centrally located position within the ship than the otherwise identical Veranda Suite↵",https://imgix.swoop-antarctica.com/SSEA_4_SSEA_RTD_VERANDA.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,"Lyrial, Boreal, Soleal and Austral",Owner's Suite,"<ul><li>Located on deck 6</li><li>King-size bed or twin beds</li><li>Decorated by French designers</li><li>Breathtakting panoramic sea view</li><li>Spacious cabin 45m2 (484 sq.ft.) with lounge and sitting area</li><li>Private balcony 12m2 (129 sq.ft.)</li><li>Private ensuite facilities including jacuzzi</li><li>Minibar, flat screen</li></ul>↵","Located on deck 6King-size bed or twin bedsDecorated by French designersBreathtakting panoramic sea viewSpacious cabin 45m2 (484 sq.ft.) with lounge and sitting areaPrivate balcony 12m2 (129 sq.ft.)Private ensuite facilities including jacuzziMinibar, flat screen↵",https://imgix.swoop-antarctica.com/PON_3_francois-lefebvre_RTD_Boreal-Suite-Amateur-Owner.JPEG,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,"Lyrial, Boreal, Soleal and Austral",Grand Deluxe Suite,"<ul><li>This cabin is <b>only found onboard Le Lyrial</b></li><li>Located on deck 6 of Le Lyrial</li><li>Double bed, large windows</li><li>Spacious cabin 45m2 (484 sq.ft.) with lounge and sitting area</li><li>Private balcony 10m2 (108 sq.ft.)</li><li>Private ensuite facilities</li></ul>↵","This cabin is only found onboard Le LyrialLocated on deck 6 of Le LyrialDouble bed, large windowsSpacious cabin 45m2 (484 sq.ft.) with lounge and sitting areaPrivate balcony 10m2 (108 sq.ft.)Private ensuite facilities↵",https://imgix.swoop-antarctica.com/PON_3_francois-lefebvre_RTD_FullCabin.jpeg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,"Lyrial, Boreal, Soleal and Austral",Privilege Suite,"<ul><li>This cabin is <b>only found onboard Le Lyrial</b><br></li><li>Located on deck 6</li><li>Double bed, large windows</li><li>Spacious cabin 36m2 (388 sq.ft.) with sofa</li><li>Private balcony 8m2 (86 sq.ft.)</li><li>Private ensuite facilities</li></ul>↵","This cabin is only found onboard Le LyrialLocated on deck 6Double bed, large windowsSpacious cabin 36m2 (388 sq.ft.) with sofaPrivate balcony 8m2 (86 sq.ft.)Private ensuite facilities↵",https://imgix.swoop-antarctica.com/PON_3_francois-lefebvre_RTD_Lounge.jpeg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,"Lyrial, Boreal, Soleal and Austral",Prestige Suite Deck 5 and 6,"<ul><li>Located on Deck 4 and 5 with the exception cabin 615, located on deck 6</li><li>Double bed, large windows</li><li>Spacious cabin 36m2 (388 sq.ft.) with sofa</li><li>Private balcony 8m2 (86 sq.ft.)</li><li>Double private ensuite facilities</li></ul>↵","Located on Deck 4 and 5 with the exception cabin 615, located on deck 6Double bed, large windowsSpacious cabin 36m2 (388 sq.ft.) with sofaPrivate balcony 8m2 (86 sq.ft.)Double private ensuite facilities↵",https://imgix.swoop-antarctica.com/PON_3_francois-lefebvre_RTD_Lounge.jpeg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,"Lyrial, Boreal, Soleal and Austral",Deluxe Suite,"<ul><li>Located on deck 6</li><li>King-size bed or twin beds, large window</li><li>Spacious cabin 27m2 (291 sq.ft.) with sofa</li><li>Private balcony 6m2 (65 sq.ft.)</li><li>Private ensuite facilities</li></ul>↵","Located on deck 6King-size bed or twin beds, large windowSpacious cabin 27m2 (291 sq.ft.) with sofaPrivate balcony 6m2 (65 sq.ft.)Private ensuite facilities↵",https://imgix.swoop-antarctica.com/PON_3_eric-laignel_RTD_Boreal_Deluxe-Suite.JPEG,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,"Lyrial, Boreal, Soleal and Austral",Deluxe Stateroom,"<ul><li>Located on deck 3</li><li>King-size bed or twin beds, large window</li><li>Spacious cabin 18m2 (199 sq.ft.)</li><li>Private balcony 4m2 (43 sq.ft.)</li><li>Private ensuite facilities</li></ul>↵","Located on deck 3King-size bed or twin beds, large windowSpacious cabin 18m2 (199 sq.ft.)Private balcony 4m2 (43 sq.ft.)Private ensuite facilities↵",https://imgix.swoop-antarctica.com/PON_3_PON_RTD_Deluxe-Stateroom.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,"Lyrial, Boreal, Soleal and Austral","Prestige Stateroom Deck 4, 5 and 6","<ul><li>Located on deck 4</li><li>Double bed, large window</li><li>Spacious cabin 18m2 (199 sq.ft.)&nbsp;</li><li>Private balcony 4m2 (43 sq.ft.)</li><li>Private ensuite facilities</li></ul>↵","Located on deck 4Double bed, large windowSpacious cabin 18m2 (199 sq.ft.) Private balcony 4m2 (43 sq.ft.)Private ensuite facilities↵",https://imgix.swoop-antarctica.com/PON_3_francois-lefebvre_RTD_Boreal-Cabin-Prestige.JPEG,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,"Lyrial, Boreal, Soleal and Austral",Superior Cabin,<ul><li>Located on deck 3</li><li>Double bed and window</li><li>Spacious cabin 21m2 (226 sq.ft.) with sofa</li><li>Private ensuite facilities</li></ul>↵,Located on deck 3Double bed and windowSpacious cabin 21m2 (226 sq.ft.) with sofaPrivate ensuite facilities↵,https://imgix.swoop-antarctica.com/PON_2_PON_RTD_CabinBed.JPEG,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,"Lyrial, Boreal, Soleal and Austral",Superior Stateroom,"<ul><li>Located on Deck 3</li><li>King-size bed or twin beds</li><li>Spacious cabin 21m2 (226 sq.ft.) with sofa<br></li><li>Shower, minibar, flat screen<br></li></ul>↵","Located on Deck 3King-size bed or twin bedsSpacious cabin 21m2 (226 sq.ft.) with sofaShower, minibar, flat screen↵",https://imgix.swoop-antarctica.com/PON_3_Eric-Laignel_RTD_Boreal_Superior-Stateroom.JPEG,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,Island Sky,Penthouse Suite,"<ul><li>Located on Penthouse Deck with Observation Area </li><li>7.4 sq m (79 sq. ft.) private balcony and sitting area </li><li>Ensuite Champagne and chocolates on arrival </li><li>Complimentary mini-bar (beer, wine and soft drinks) </li><li>Ensuite Nespresso machine</li><li>Penthouse Suite #600 is the smallest of the six available suites.</li></ul>↵","Located on Penthouse Deck with Observation Area 7.4 sq m (79 sq. ft.) private balcony and sitting area Ensuite Champagne and chocolates on arrival Complimentary mini-bar (beer, wine and soft drinks) Ensuite Nespresso machinePenthouse Suite #600 is the smallest of the six available suites.↵",https://imgix.swoop-antarctica.com/QUA_3_QUA_RTD_island-sky-owners_suite-e.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,Island Sky,Veranda Suite,"<ul><li>Located on Veranda Deck with outdoor caf&eacute; and sun deck </li><li>3.7 sq m (40 sq. ft.) private balcony and sitting area </li><li>Ensuite Champagne and chocolates on arrival </li><li>Complimentary mini-bar (beer, wine and soft drinks) </li><li>Ensuite Nespresso machine</li></ul>↵","Located on Veranda Deck with outdoor caf&eacute; and sun deck 3.7 sq m (40 sq. ft.) private balcony and sitting area Ensuite Champagne and chocolates on arrival Complimentary mini-bar (beer, wine and soft drinks) Ensuite Nespresso machine↵",https://imgix.swoop-antarctica.com/QUA_3_QUA_RTD_Erikson-deck-Deluxe-Balcony.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,Island Sky,Deluxe Suite,"<ul><li>Located on Promenade Deck with club and library </li><li>Tinted sliding glass door to bring Antarctica into your suite and give easy access to Promenade Deck </li><li>Sitting area </li><li>Ensuite Champagne and chocolates on arrival </li><li>Complimentary mini-bar (beer, wine and soft drinks) </li><li>Ensuite Nespresso machine available on request<br></li></ul>↵","Located on Promenade Deck with club and library Tinted sliding glass door to bring Antarctica into your suite and give easy access to Promenade Deck Sitting area Ensuite Champagne and chocolates on arrival Complimentary mini-bar (beer, wine and soft drinks) Ensuite Nespresso machine available on request↵",https://imgix.swoop-antarctica.com/QUA_3_QUA_RTD_island-sky-corner-suite-e.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,Island Sky,Promenade Suite,"<ul><li>Located on Promenade Deck with club and library </li><li>Tinted sliding glass door to bring Antarctica into your suite and give easy access to Promenade Deck </li><li>Sitting area </li><li>Ensuite Champagne and chocolates on arrival </li><li>Complimentary mini-bar (beer, wine and soft drinks) </li><li>Ensuite Nespresso machine available on request<br></li></ul>↵","Located on Promenade Deck with club and library Tinted sliding glass door to bring Antarctica into your suite and give easy access to Promenade Deck Sitting area Ensuite Champagne and chocolates on arrival Complimentary mini-bar (beer, wine and soft drinks) Ensuite Nespresso machine available on request↵",https://imgix.swoop-antarctica.com/POLAR-LATS_4_PL_Island-Sky-Promenade-Suite.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,Island Sky,Twin Window Suite,<ul><li>Located on Deck 3 with lounge </li><li>Window and sitting area </li><li>Cabin 331 has an awkward shape </li><li>Cabin 333 is smaller than the others<br></li></ul>↵,Located on Deck 3 with lounge Window and sitting area Cabin 331 has an awkward shape Cabin 333 is smaller than the others↵,https://imgix.swoop-antarctica.com/QUA_3_QUA_RTD_IslandSkySuperiorSuite.jpeg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,Island Sky,Porthole Suite,"<ul><li>Located on Deck 2 - suites with porthole and sitting area </li><li>Cabin 262 has 4 portholes and is the biggest and brightest </li><li>Cabins 252, 258 and 259 only have 2 portholes </li><li>Cabins 250, 256, 257, 260 and 261 have 3 portholes</li><li>Cabins 254 and 255 have 4 portholes</li></ul>↵","Located on Deck 2 - suites with porthole and sitting area Cabin 262 has 4 portholes and is the biggest and brightest Cabins 252, 258 and 259 only have 2 portholes Cabins 250, 256, 257, 260 and 261 have 3 portholesCabins 254 and 255 have 4 portholes↵",https://imgix.swoop-antarctica.com/QUA_3_QUA_RTD_island-sky-standard_suite.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,Island Sky,Triple Suite,<ul><li>Located on Deck 3 with lounge </li><li>Suites with window and sitting area</li></ul>↵,Located on Deck 3 with lounge Suites with window and sitting area↵,https://imgix.swoop-antarctica.com/QUA_3_QUA_RTD_IslandSkySuperiorSuite.jpeg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,Island Sky,Owner's Suite,"<ul><li>Located on Penthouse Deck with observation area </li><li>Your choice of queen or two twin beds </li><li>Two room suite with sitting area and bedroom </li><li>10.2 sq m (110 sq. ft.) private balcony </li><li>Ensuite Champagne and chocolates on arrival </li><li>Complimentary mini-bar (beer, wine and soft drinks) </li><li>Ensuite Nespresso machine<br></li></ul>↵","Located on Penthouse Deck with observation area Your choice of queen or two twin beds Two room suite with sitting area and bedroom 10.2 sq m (110 sq. ft.) private balcony Ensuite Champagne and chocolates on arrival Complimentary mini-bar (beer, wine and soft drinks) Ensuite Nespresso machine↵",https://imgix.swoop-antarctica.com/PL_3_RTD_Owners-Suite-Island-Sky.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,Magellan Explorer,Deluxe Suites,<ul><li>480 sq ft (44 m2) - located on deck 4</li><li>2 twin beds or 1 king-size bed (Cabin 405 has a queen size bed that cannot be split)</li><li>Separate living area with queen-size sofa bed and coffee↵table</li><li>Desk and chair sets in both living and bedroom areas</li><li>2 armchairs with side tables</li><li>2 private balconies↵with sitting areas</li><li>2 larger private bathrooms with separate shower</li></ul>↵,480 sq ft (44 m2) - located on deck 42 twin beds or 1 king-size bed (Cabin 405 has a queen size bed that cannot be split)Separate living area with queen-size sofa bed and coffee↵tableDesk and chair sets in both living and bedroom areas2 armchairs with side tables2 private balconies↵with sitting areas2 larger private bathrooms with separate shower↵,https://imgix.swoop-antarctica.com/AXXI_4_AXXI_RTD_MAGELLAN-GRAND-SUITE.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,Magellan Explorer,Penthouse Suite,<ul><li>360 sq ft (33 m2) - located on deck 5&nbsp;</li><li>2 twin beds or 1 king-size bed&nbsp;</li><li>Separate sitting area with sofa and coffee table&nbsp;</li><li>Desk and chair&nbsp;</li><li>2 armchairs&nbsp;</li><li>Private balcony with sitting area&nbsp;</li><li>Larger private bathroom with separate shower&nbsp;</li></ul>↵,360 sq ft (33 m2) - located on deck 5 2 twin beds or 1 king-size bed Separate sitting area with sofa and coffee table Desk and chair 2 armchairs Private balcony with sitting area Larger private bathroom with separate shower ↵,https://imgix.swoop-antarctica.com/AXXI_4_AXXI_RTD_MAGELLAN-PENTHOUSE-SUITE.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,Magellan Explorer,Deluxe Veranda Cabin,<ul><li>240 sq ft (22 m2)&nbsp;- located on deck 4</li><li>2 twin beds or 1 king-size bed (Cabins 409 + 412 have a queen size bed that cannot be split)</li><li>Desk and chair</li><li>1 armchair with side table</li><li>Private balcony with sitting area</li><li>Larger private bathroom with separate shower</li></ul>↵,240 sq ft (22 m2) - located on deck 42 twin beds or 1 king-size bed (Cabins 409 + 412 have a queen size bed that cannot be split)Desk and chair1 armchair with side tablePrivate balcony with sitting areaLarger private bathroom with separate shower↵,https://imgix.swoop-antarctica.com/AXXI_4_AXXI_RTD_MAGELLAN-DELUXE-VERANDA.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,Magellan Explorer,Veranda Cabin,<ul><li>210 sq ft (19 m2) - located on deck 3</li><li>2 twin beds or 1 king-size bed</li><li>Desk and chair</li><li>1 armchair with side table</li><li>Private balcony with sitting area</li><li>Private bathroom with separate shower</li></ul>↵,210 sq ft (19 m2) - located on deck 32 twin beds or 1 king-size bedDesk and chair1 armchair with side tablePrivate balcony with sitting areaPrivate bathroom with separate shower↵,https://imgix.swoop-antarctica.com/AXXI_4_AXXI_RTD_MAGELLAN-VERANDA-SUITE.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,Magellan Explorer,Porthole Cabin,<ul><li>200 sq ft (18 m2) - located on deck 3</li><li>2 twin beds or 1 king-size bed</li><li>Desk and chair</li><li>2 armchairs with side table</li><li>Private bathroom with separate shower</li></ul>↵,200 sq ft (18 m2) - located on deck 32 twin beds or 1 king-size bedDesk and chair2 armchairs with side tablePrivate bathroom with separate shower↵,https://imgix.swoop-antarctica.com/AXXI_4_AXXI_RTD_MAGELLAN-PORTHOLE-SUITE.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,Magellan Explorer,Single Veranda Cabin,<ul><li>210 sq ft (19 m2) - located on deck 3</li><li>1 king-size bed</li><li>Desk and chair</li><li>1 armchair with side table</li><li>Private balcony with sitting area</li><li>Private bathroom with separate shower</li></ul>↵,210 sq ft (19 m2) - located on deck 31 king-size bedDesk and chair1 armchair with side tablePrivate balcony with sitting areaPrivate bathroom with separate shower↵,https://imgix.swoop-antarctica.com/AXXI_4_AXXI_RTD_MAGELLAN-SINGLE-VERANDA.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,Magellan Explorer,Triple Suite,<ul><li>480 sq ft (44 m2) - located on deck 4</li><li>2 twin beds (can be merged into a king size bed for couples) and 1 queen-size sofa bed (max. occupancy 3 people)&nbsp;</li><li>The sofa bed for the third guest is located in a separate additional bedroom area for increased privacy<br></li><li>Desks and chair sets in both living and bedroom areas<br></li><li>2 armchairs with side tables</li><li>2 private balconies with sitting areas</li><li>2 private bathrooms with shower</li></ul>↵,480 sq ft (44 m2) - located on deck 42 twin beds (can be merged into a king size bed for couples) and 1 queen-size sofa bed (max. occupancy 3 people) The sofa bed for the third guest is located in a separate additional bedroom area for increased privacyDesks and chair sets in both living and bedroom areas2 armchairs with side tables2 private balconies with sitting areas2 private bathrooms with shower↵,https://imgix.swoop-antarctica.com/AXXI_4_AXXI_RTD_MAGELLAN-TRIPLE-CABIN.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,Hondius,Hondius Suite,<ul><li>Located on Deck 6</li><li>Approximately 35m&sup2; (376ft&sup2;)</li><li>4 windows</li><li>1 double bed</li><li>Sofa Bed</li><li>Desk &amp; chair</li><li>Flat screen TV</li><li>Telephone and WiFi</li><li>Refrigerator</li><li>Walk-in closet</li></ul>↵,Located on Deck 6Approximately 35m² (376ft²)4 windows1 double bedSofa BedDesk & chairFlat screen TVTelephone and WiFiRefrigeratorWalk-in closet↵,https://imgix.swoop-antarctica.com/OCE_5_OCE_RTD_Hondius-Hondius-Suite-Ivan-Ivanisevic.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,Hondius,Grand Suite,<ul><li>Located on Deck 7</li><li>Approximately 27m&sup2; (290ft&sup2;)</li><li>1 double window</li><li>1 double bed</li><li>Sofa Bed</li><li>Private balcony with sliding door</li><li>Private shower &amp; toilet</li><li>Flat screen TV</li><li>Telephone and WiFi</li><li>Refrigerator</li></ul>↵,Located on Deck 7Approximately 27m² (290ft²)1 double window1 double bedSofa BedPrivate balcony with sliding doorPrivate shower & toiletFlat screen TVTelephone and WiFiRefrigerator↵,https://imgix.swoop-antarctica.com/OCE_5_OCE_RTD_Hondius-Grand-Suite-Ivan-Ivanisevic.jpeg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,Hondius,Superior,<ul><li>Located on Deck 6</li><li>Approximately 20-21m&sup2; (215-226ft&sup2;)</li><li>All Superior cabins have double beds</li><li>Two windows and lounge area with sofa and mini-fridge</li><li>All Superior cabins have a sofa bed and are capable of accommodating 3 people</li><li>Private shower &amp; toilet</li><li>Flat screen TV</li><li>Telephone and WiFi</li><li>Refrigerator</li></ul>↵,Located on Deck 6Approximately 20-21m² (215-226ft²)All Superior cabins have double bedsTwo windows and lounge area with sofa and mini-fridgeAll Superior cabins have a sofa bed and are capable of accommodating 3 peoplePrivate shower & toiletFlat screen TVTelephone and WiFiRefrigerator↵,https://imgix.swoop-antarctica.com/OCE_5_OCE_RTD_Hondius-Superior-Cabin-Ivan-Ivanisevic.jpeg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,Hondius,Twin Deluxe,<ul><li>Located on Deck 6&nbsp;</li><li>Approximately 19-21m&sup2; (204-226ft&sup2;) </li><li>2 large windows</li><li>2 single beds<br></li><li>Sofa</li><li>Private shower &amp; toilet</li><li>Flat screen TV</li><li>Telephone and WiFi</li><li>Refrigerator</li></ul>↵,Located on Deck 6 Approximately 19-21m² (204-226ft²) 2 large windows2 single bedsSofaPrivate shower & toiletFlat screen TVTelephone and WiFiRefrigerator↵,https://imgix.swoop-antarctica.com/OCE_5_OCE_RTD_Hondius-Twin-Deluxe-Ivan-Ivanisevic.jpeg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,Hondius,Twin Window,<ul><li>Located on Deck 4</li><li>Approximately 12-14m&sup2; (129-150ft&sup2;)</li><li>1 window - all starboard window cabins have unobstructed views. All port-side&nbsp;window cabins have partially obstructed views.</li><li>2 single beds</li><li>Small sofa</li><li>Private shower &amp; toilet</li><li>Flat screen TV</li><li>Telephone and WiFi</li></ul>↵,Located on Deck 4Approximately 12-14m² (129-150ft²)1 window - all starboard window cabins have unobstructed views. All port-side window cabins have partially obstructed views.2 single bedsSmall sofaPrivate shower & toiletFlat screen TVTelephone and WiFi↵,https://imgix.swoop-antarctica.com/OCE_5_OCE_RTD_Hondius-Twin-Window-Ivan-Ivanisevic.jpeg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,Hondius,Twin Porthole,<ul><li>Located on Deck 3</li><li>Approximately 12-18m&sup2; (129-193ft&sup2;)</li><li>Twin beds with porthole</li><li>Small sofa<br></li><li>Private shower &amp; toilet</li><li>Flat screen TV</li><li>Telephone and WiFi</li></ul>↵,Located on Deck 3Approximately 12-18m² (129-193ft²)Twin beds with portholeSmall sofaPrivate shower & toiletFlat screen TVTelephone and WiFi↵,https://imgix.swoop-antarctica.com/OCE_5_OCE_RTD_Hondius-Twin-Porthole-Ivan-Ivanisevic.jpeg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
